title,originallink,link,description,pubDate
"여주시, 벚꽃축제 43만 명 흥행 마감…통합돌봄 체계 구축 박차",http://www.newsroad.co.kr/news/articleView.html?idxno=57907,http://www.newsroad.co.kr/news/articleView.html?idxno=57907,"올해는 기온 변화가 잦은 봄 <b>날씨</b> 속에서도 축제 일정이 벚꽃 만개 절정 시기와 정확히 맞아떨어져 방문객들의 호평이 이어졌다. &quot;발걸음은 멈춤, 에너지는 채움, 이야기꽃은 피움&quot;을 주제로 열린 올해 축제는 꽃멍스테이... ","Tue, 14 Apr 2026 17:56:00 +0900"
수요일도 예년 웃도는 포근한 <b>날씨</b>…일부 건조·강풍에 산불 유의해야,https://www.kado.net/news/articleView.html?idxno=2044605,https://n.news.naver.com/mnews/article/654/0000175634?sid=103,"예년 수준을 웃도는 포근한 <b>날씨</b>가 수요일인 15일을 포함해 당분간 이어질 것으로 보인다. 15일 아침 최저기온은 6도~13도, 낮 최고기온은 14도~26도 분포를 나타내겠다. 이는 예년 이맘때 기온인 아침 최저 3도... ","Tue, 14 Apr 2026 17:53:00 +0900"
"술집창업 프랜차이즈 ‘포차중문’, 수원역점·여수학동점 체인점 오픈",https://sports.khan.co.kr/article/202604141750003?pt=nv,https://n.news.naver.com/mnews/article/144/0001109828?sid=101,"특히 고객 테이블에서 선보이는 불쇼, 드라이아이스로 연출하는 신선로 빙수 등의 퍼포먼스는 SNS상에서 자동 홍보효과로 이어지고 있으며 계절과 <b>날씨</b>에 맞춰 다양하게 메뉴를 구성하여 비수기가 없는 것이 특징이다.... ","Tue, 14 Apr 2026 17:51:00 +0900"
서울 올봄 최고기온 경신…당분간 초여름 <b>날씨</b> 계속,https://www.obsnews.co.kr/news/articleView.html?idxno=1520966,https://www.obsnews.co.kr/news/articleView.html?idxno=1520966,"오늘도 때이른 더위에 후텁지근한 <b>날씨</b>를 보이고 있습니다. 서울 현재기온 27.8도까지 오르며 또다시 올봄... 안팎 고온현상이 이어지겠고, 금요일에는 충청이남에 비가 내리며 기온이 잠시 내려가겠습니다. <b>날씨</b>였습니다.","Tue, 14 Apr 2026 17:50:00 +0900"
"내일 낮 최고 영상 25도..&quot;대기 건조, 산불 유의해야&quot;",https://www.g1tv.co.kr/news?mid=1_207_5&newsid=342267,https://www.g1tv.co.kr/news?mid=1_207_5&newsid=342267,"끝으로 <b>날씨</b>입니다. 내일(15일) 강원자치도는 대체로 구름이 많다가 오전부터 차차 맑아지겠습니다. 아침 최저기온은 영상 5도에서 11도, 낮 최고기온은 영서권 영상 22도에서 25도, 영동권 영상 14도에서 16도 사이의... ","Tue, 14 Apr 2026 17:47:00 +0900"
서울 28도 &quot;4월 맞아?&quot;…때 이른 고온 이어진다,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202604140463&t=NN,https://n.news.naver.com/mnews/article/215/0001248997?sid=103,4월 중순임에도 초여름 수준의 더위가 이어지면서 기온이 평년을 크게 웃도는 <b>날씨</b>가 당분간 지속될 전망이다. 건조한 대기와 바람까지 더해지며 화재 위험도 함께 커지고 있다. 14일 수도권과 중부내륙을 중심으로... ,"Tue, 14 Apr 2026 17:46:00 +0900"
[<b>날씨</b>] 서쪽 초여름 더위…제주·남해안 비,http://www.yonhapnewstv.co.kr/MYH20260414174607vMZ,https://n.news.naver.com/mnews/article/422/0000855005?sid=103,금요일에는 충청 이남 곳곳에 비 소식이 들어있습니다. 지금까지 <b>날씨</b> 전해드렸습니다. (김수진 기상캐스터) #<b>날씨</b> #건조 #비 #봄 #일교차 #따뜻 #초여름더위 #기온전망 #강수전망,"Tue, 14 Apr 2026 17:46:00 +0900"
"美 미네소타주, ‘시민 체포’ ICE 납치 혐의 들여다본다",https://www.kmib.co.kr/article/view.asp?arcid=0029678885&code=61131111&cp=nv,https://n.news.naver.com/mnews/article/005/0001843176?sid=104,"램지카운티 검찰에 따르면 ICE 요원들은 영하의 <b>날씨</b>인데도 크록스와 반바지, 얇은 담요 차림의 타오를 자택에서 강제로 끌어냈다. 타오는 이후 1시간 넘게 차량 안에서 심문받은 끝에 풀려났다. 이 같은 연행 장면은 촬영... ","Tue, 14 Apr 2026 17:44:00 +0900"
[춘하추동]작은 불씨를 대형산불로 키우는 봄바람,https://www.joongdo.co.kr/web/view.php?key=20260414010004118,https://www.joongdo.co.kr/web/view.php?key=20260414010004118,"맑은 <b>날씨</b>의 영향으로 충남권의 대기는 매우 건조했다. 여기에 초속 15m의 강풍이 불면서, 불씨가 강풍을... 건조한 <b>날씨</b>와 강한 바람은 산불 진화를 어렵게 했다. 이는 건조하고 강풍이 부는 <b>날씨</b>에는 산불의 이동속도가... ","Tue, 14 Apr 2026 17:44:00 +0900"
&lt;<b>날씨</b>&gt;15일 충북 곳곳 건조주의보…화재 주의,https://www.inews365.com/news/article.html?no=915295,https://www.inews365.com/news/article.html?no=915295,［충북일보］ 15일 충북지역은 곳곳에 건조주의보가 내려져 대기가 매우 건조하겠다. 바람도 약간 강하게 불면서 작은 불씨가 큰 불로 번질 수 있으니 산불 및 각종 화재 예방에 각별히 유의해야 한다.... ,"Tue, 14 Apr 2026 17:42:00 +0900"
'돌싱N모솔' 첫 만남부터 역대급 도파민 &quot;이런 대화는 처음 봐&quot;[Ce:스포],http://www.celuvmedia.com/article.php?aid=1776155076518607010,http://www.celuvmedia.com/article.php?aid=1776155076518607010,심지어 한 커플은 추운 <b>날씨</b>에 돌싱녀 혼자 휴대폰으로 갈 곳을 검색하는 동안 모솔남은 주머니에 손을 넣은 채 구경만 하고 있어 MC들의 분노를 샀다는 전언이다. 데이트 중에도 웃음 폭탄은 계속됐다. 대화를 리드하려는... ,"Tue, 14 Apr 2026 17:42:00 +0900"
'낮 최고 27도' 초여름 <b>날씨</b> 계속…큰 일교차 유의[내일<b>날씨</b>],http://www.edaily.co.kr/news/newspath.asp?newsid=04542806645416120,https://n.news.naver.com/mnews/article/018/0006257234?sid=103,"서울 낮 최고기온이 28도까지 오르며 초여름 <b>날씨</b>를 보인 14일 서울 중구 청계천에서 시민들이 여유로운 시간을 보내고 있다. (사진=뉴시스) 14일 기상청에 따르면 15일 아침 최저 기온은 8~13도, 낮 최고 기온은 14... ","Tue, 14 Apr 2026 17:42:00 +0900"
전기요금 '낮低밤高' 시대 … 수요분산 인센티브 확 늘려야,https://www.mk.co.kr/article/12016728,https://n.news.naver.com/mnews/article/009/0005665917?sid=101,일반적으로 <b>날씨</b>가 맑은 봄가을 낮 시간대에는 태양광 발전이 수요량보다 많아 출력 제어가 빈번하게 발생한다. 전기차 충전 수요가 이 시간대로 몰리면 태양광 출력 제어를 줄여 효율적인 에너지 사용이 가능해진다.... ,"Tue, 14 Apr 2026 17:41:00 +0900"
벌써 초여름? 한낮 최고 기온 27도... 때이른 더위 계속,https://www.cjb.co.kr/home/sub.php?menukey=61&mod=view&P_NO=260414511&PRO_CODE=99,https://n.news.naver.com/mnews/article/655/0000030602?sid=103,"충북과 세종, 오늘(14일) 낮동안 27도까지 오르며 초여름 <b>날씨</b>가 이어졌습니다. 고온 건조한 <b>날씨</b>가 이어지며, 현재 청주·진천·증평에는 건조주의보가 발효 중입니다. 내일(15일)도 맑은 가운데 때이른 더위가 지속될... ","Tue, 14 Apr 2026 17:40:00 +0900"
"정명근 화성시장 후보, 어르신 체육 현장 찾아…생활체육 확대 구상",http://www.fieldnews.kr/news/articleView.html?idxno=27953,http://www.fieldnews.kr/news/articleView.html?idxno=27953,봄 <b>날씨</b> 속에서 진행된 현장 방문에서 어르신들이 체육활동을 즐기는 모습을 직접 확인했다. 파크골프는 접근성이 높아 최근 이용이 늘고 있는 생활체육 종목이다. 현장에는 비교적 가벼운 운동을 즐기려는 어르신들의... ,"Tue, 14 Apr 2026 17:40:00 +0900"
[표] 오늘의 <b>날씨</b>,https://www.mk.co.kr/article/12016714,https://n.news.naver.com/mnews/article/009/0005665909?sid=103,,"Tue, 14 Apr 2026 17:39:00 +0900"
&quot;4월 맞아?&quot; 29.9도 찍었다…한여름 더위에 서울도 '역대급',https://www.kizmom.com/news/articleView.html?idxno=109279,https://www.kizmom.com/news/articleView.html?idxno=109279,14일 수도권과 중부내륙을 중심으로 낮 기온이 크게 오르며 초여름 <b>날씨</b>를 보였다. 경기 양주시 은현면은... 건조한 <b>날씨</b>도 이어지고 있다. 강원 태백·남부산지와 충북 청주·진천·증평 등에는 건조주의보가... ,"Tue, 14 Apr 2026 17:39:00 +0900"
&quot;6일 굶었는데 4m 옹벽도 훌쩍&quot;…또 달아난 늑구는 건강,https://www.jnilbo.com/news/articleView.html?idxno=90000030486,https://www.jnilbo.com/news/articleView.html?idxno=90000030486,현재 겨울이 지난 따뜻한 봄 <b>날씨</b>인 데다 지난 9일 밤사이 내린 비가 수분 섭취를 도왔을 가능성도 크다. 허 재활관리사는 &quot;동물에게 음식보다 중요한 것은 물이다. 지난 9일 전국적인 비가 내리며 도주 중인 산속 곳곳에... ,"Tue, 14 Apr 2026 17:34:00 +0900"
충청권 포근한 봄<b>날씨</b> 계속…큰 일교차 주의,https://www.pressian.com/pages/articles/2026041417020739926?utm_source=naver&utm_medium=search,https://n.news.naver.com/mnews/article/002/0002437306?sid=102,"15일 최대 15도 일교차, 충북 일부 건조특보 발효 충청지역에 구름 많고 포근한 봄<b>날씨</b>가 이어지고 있다.... 수요일인 15일에도 맑고 포근한 <b>날씨</b>가 전망된다. 이날 낮 최고기온은 대전·천안 24도, 세종·청주 25도까지... ","Tue, 14 Apr 2026 17:33:00 +0900"
"BYC, 봄철 아일렛 앙상블 세트 선보여…끈나시+카디건 구성",http://www.lawissue.co.kr/view.php?ud=202604141731239122204ead0791_12,http://www.lawissue.co.kr/view.php?ud=202604141731239122204ead0791_12,"BYC(대표 김대환)가 봄 <b>날씨</b>에 착용할 수 있는 ‘아일렛 앙상블 세트’를 출시했다. 아일렛 패턴 원단을 사용해 통기성이 뛰어나며 피부 촉감이 부드럽다. 끈나시와 카디건으로 구성돼 실내에서는 단독, 외출 시에는... ","Tue, 14 Apr 2026 17:32:00 +0900"
"거제소방서, 봄철 산악사고 예방 안전수칙 홍보",http://fpn119.co.kr/249713,http://fpn119.co.kr/249713,"최근 <b>날씨</b>가 따뜻해지며 산을 찾는 시민이 늘어나고 있는 가운데 부주의로 인한 산불 발생과 길 잃음, 추락 등 각종 산악사고 위험도 함께 높아지고 있다. 현재 소방서는 시민들의 안전한 산행을 위해 주요 안전수칙을 집중... ","Tue, 14 Apr 2026 17:32:00 +0900"
"[내일<b>날씨</b>] 내륙 아침 6도~13도·낮 최고 26도…남해안·제주 5~10mm 비, 모...",https://www.mhns.co.kr/news/articleView.html?idxno=744915,https://www.mhns.co.kr/news/articleView.html?idxno=744915,내일(15일)과 모레(16일)까지 내륙 지역을 중심으로 낮과 밤의 기온차가 15도 안팎으로 크게 나타날 전망이다. 중국 북동지방에서 동해상으로 이동하는 고기압의 가장자리 영향으로 내일 전국은 대부분 흐렸다가... ,"Tue, 14 Apr 2026 17:32:00 +0900"
[내일<b>날씨</b>] 전국 흐리다 맑음...한낮 27도,https://www.newspim.com/news/view/20260414001239,https://www.newspim.com/news/view/20260414001239,수요일인 15일 전국은 대체로 흐리다 맑은 <b>날씨</b>를 보이겠다. 낮 최고기온은 27도를 기록하는 등 초여름 더위가 이어지겠다. 14일 기상청과 케이웨더에 따르면 오는 15일 한반도는 전국 대부분 지역이 흐리다가... ,"Tue, 14 Apr 2026 17:30:00 +0900"
"4호 태풍 실라코 정보 등 오늘의 <b>날씨</b> 및 내일<b>날씨</b>,모레까지 낮과 밤 큰...",http://www.economytalk.kr/news/articleView.html?idxno=420413,http://www.economytalk.kr/news/articleView.html?idxno=420413,"o 건조주의보 : 강원도(태백, 강원남부산지), 충청북도(청주, 진천, 증평) *전국 중기 <b>날씨</b> 전망(4월 18일부터 24일까지)전국 대체로 맑거나 구름많겠음! &lt; 중점 사항 &gt; ○ (하늘상태) 18일(토)~20일(월)은 전국이... ","Tue, 14 Apr 2026 17:30:00 +0900"
[퇴근길 <b>날씨</b>] 당분간 큰 일교차…내일 서울 낮 26도,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8535495&ref=A,https://n.news.naver.com/mnews/article/056/0012162054?sid=103,대부분 해상에서 최고 2m 안팎으로 비교적 높게 일겠습니다. 금요일에는 충청과 남부지방에 비가 내리겠습니다. 당분간 일교차가 10도 이상 크겠습니다. <b>날씨</b> 정보 전해드렸습니다. 최현미 기상캐스터/그래픽:김지은,"Tue, 14 Apr 2026 17:28:00 +0900"
[화보] 이른 더위에 노적봉 폭포 찾은 시민들,https://www.joongboo.com/news/articleView.html?idxno=363722840,https://www.joongboo.com/news/articleView.html?idxno=363722840,초여름 <b>날씨</b>를 보인 14일 오전 안산시 노적봉 폭포공원을 찾은 시민들이 시원하게 쏟아지는 폭포수 아래에서 더위를 식히고 있다. 김경민기자수도권 낮기온이 25도 안팎으로 오르며 때 이른 초여름 <b>날씨</b>를 보인 14일 오전... ,"Tue, 14 Apr 2026 17:28:00 +0900"
무릎인대 파열 방치하면 2차 손상 위험 증가,https://mdtoday.co.kr/news/view/1065601335065823,https://mdtoday.co.kr/news/view/1065601335065823,"따뜻한 봄 <b>날씨</b>가 이어지면서 야외 스포츠와 활동을 즐기는 사람들이 늘고 있다. 활동량이 증가하는 만큼 부상 위험도 커지는데, 그중 무릎인대파열은 비교적 흔하게 발생하는 부상으로 꼽힌다. 무릎에는 여러 개의 인대가... ","Tue, 14 Apr 2026 17:28:00 +0900"
[<b>날씨</b>] 서울 28도 '초여름 더위'…건조특보 '화재 주의',https://news.sbs.co.kr/news/endPage.do?news_id=N1008517906&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001348481?sid=103,맑은 <b>날씨</b>에 대기는 메마르고 있습니다. 오늘 강원 남부 산지와 충북 지역에 건조특보가 내려져 화재 사고 조심하셔야겠습니다. 저기압의 영향으로 제주와 남해안 지역은 비가 내리고 있는데요. 남해안은 오늘 밤까지... ,"Tue, 14 Apr 2026 17:28:00 +0900"
전국 흐림… 경남권·제주 빗방울 [내일<b>날씨</b>],https://www.bntnews.co.kr/article/view/bnt202604140198,https://www.bntnews.co.kr/article/view/bnt202604140198,"전국 흐림… 경남권·제주 빗방울 [내일<b>날씨</b>]=수요일인 내일(15일) <b>날씨</b>는 전국 대부분 지역이 흐리다가 오전부터 차차 맑아지겠다. 아침 최저기온은 6~13℃, 낮 최고기온은 14~26℃가 되겠다. 오전(06~12시)에... ","Tue, 14 Apr 2026 17:26:00 +0900"
"[Fashion &amp; NOW] 에이블리, 3월 쇼핑몰 카테고리 거래액 역대 최고치 등",https://www.ebn.co.kr/news/articleView.html?idxno=1705431,https://www.ebn.co.kr/news/articleView.html?idxno=1705431,이번 '직잭팟'은 화창한 봄 <b>날씨</b>로 인한 외출 및 쇼핑 수요 증가에 힘입어 전년 동일 프로모션 대비... 화창한 <b>날씨</b>가 시너지를 내며 봄 시즌 패션 시장의 대세감을 확실히 굳히는 계기가 됐다&quot;며 &quot;봄 프로모션 성과를... ,"Tue, 14 Apr 2026 17:26:00 +0900"
[대전대덕구소식] 읍내동 회덕다목적체육센터 개관식 개최 외,https://daily.hankooki.com/news/articleView.html?idxno=1358041,https://daily.hankooki.com/news/articleView.html?idxno=1358041,"내부에는 탁구장, 당구장, 게이트볼장 등 주민 선호도가 높은 실내 체육시설이 마련돼 다양한 연령층이 <b>날씨</b>와 관계없이 쾌적하게 이용할 수 있도록 했다. 센터는 오는 5월 4일부터 시범 운영에 들어가며 2개월간 운영... ","Tue, 14 Apr 2026 17:26:00 +0900"
[퇴근길 <b>날씨</b>] 전국 흐리지만 포근한 <b>날씨</b>⋯ 여수∙부산 빗방울,https://www.asiatime.co.kr/article/20260414500377,https://www.asiatime.co.kr/article/20260414500377,14일 전국이 대체로 흐리지만 기온이 올라 포근한 <b>날씨</b>가 이어지겠다. 지난 13일 서울 광화문광장에서 가벼운 옷차림의 외국인들이 이동하고 있다. (사진=연합뉴스) 기상청에 따르면 이날 전국 오후 6시 기준 주요... ,"Tue, 14 Apr 2026 17:26:00 +0900"
